This file was created by CMPT_ME_BEME_OP_INV_RETS using the 201803 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and OP.

The portfolios are constructed at the end of June.  OP is operating profits (sales - cost
of goods sold - selling, general and administrative expenses - interest expense) divided by book
at the last fiscal year end of the prior calendar year.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
196808,   0.8144,   0.5765,   0.3152,   0.7872,   0.5688,   0.2358
196809,   0.8178,   0.5768,   0.3139,   0.7885,   0.5697,   0.2353
196810,   0.8114,   0.5751,   0.3125,   0.7932,   0.5683,   0.2385
196811,   0.8152,   0.5797,   0.3156,   0.7943,   0.5713,   0.2416
196812,   0.8097,   0.5783,   0.3138,   0.7889,   0.5713,   0.2390
196901,   0.7998,   0.5756,   0.3147,   0.7932,   0.5710,   0.2405
196902,   0.7986,   0.5789,   0.3154,   0.7971,   0.5706,   0.2416
196903,   0.8101,   0.5820,   0.3177,   0.7951,   0.5713,   0.2405
196904,   0.8092,   0.5784,   0.3175,   0.7953,   0.5683,   0.2389
196905,   0.8048,   0.5769,   0.3171,   0.7941,   0.5687,   0.2364
196906,   0.8044,   0.5732,   0.3193,   0.7954,   0.5690,   0.2358
196907,   0.6121,   0.4664,   0.2617,   0.7160,   0.5442,   0.2378
196908,   0.6182,   0.4712,   0.2617,   0.7214,   0.5437,   0.2350
196909,   0.6145,   0.4659,   0.2600,   0.7127,   0.5397,   0.2322
196910,   0.6141,   0.4626,   0.2596,   0.7153,   0.5359,   0.2316
196911,   0.6060,   0.4581,   0.2565,   0.7127,   0.5337,   0.2307
196912,   0.6047,   0.4586,   0.2557,   0.7082,   0.5342,   0.2282
197001,   0.6038,   0.4602,   0.2527,   0.7055,   0.5294,   0.2252
197002,   0.6025,   0.4648,   0.2556,   0.7151,   0.5315,   0.2252
197003,   0.6100,   0.4670,   0.2553,   0.7142,   0.5337,   0.2274
197004,   0.6217,   0.4719,   0.2586,   0.7161,   0.5376,   0.2304
197005,   0.6465,   0.4838,   0.2662,   0.7239,   0.5404,   0.2321
197006,   0.6533,   0.4888,   0.2678,   0.7257,   0.5445,   0.2333
197007,   1.0432,   0.7512,   0.4137,   0.9705,   0.6525,   0.3079
197008,   1.0471,   0.7475,   0.4107,   0.9686,   0.6543,   0.3131
197009,   1.0420,   0.7482,   0.4133,   0.9663,   0.6549,   0.3159
197010,   1.0234,   0.7369,   0.4044,   0.9698,   0.6486,   0.3092
197011,   1.0467,   0.7417,   0.4032,   0.9693,   0.6459,   0.3062
197012,   1.0505,   0.7496,   0.4050,   0.9684,   0.6453,   0.3077
197101,   1.0644,   0.7453,   0.4049,   0.9736,   0.6484,   0.3103
197102,   1.0656,   0.7483,   0.4100,   0.9767,   0.6469,   0.3107
197103,   1.0579,   0.7458,   0.4082,   0.9754,   0.6427,   0.3100
197104,   1.0462,   0.7450,   0.4036,   0.9682,   0.6376,   0.3081
197105,   1.0532,   0.7468,   0.4046,   0.9722,   0.6343,   0.3107
197106,   1.0534,   0.7446,   0.3991,   0.9733,   0.6293,   0.3089
197107,   1.3474,   0.8224,   0.5128,   1.0754,   0.6553,   0.2846
197108,   1.3398,   0.8257,   0.5152,   1.0688,   0.6565,   0.2844
197109,   1.3649,   0.8264,   0.5162,   1.0901,   0.6506,   0.2843
197110,   1.3500,   0.8256,   0.5117,   1.0843,   0.6492,   0.2822
197111,   1.3446,   0.8242,   0.5101,   1.0833,   0.6518,   0.2798
197112,   1.3399,   0.8227,   0.5097,   1.0808,   0.6510,   0.2794
197201,   1.3519,   0.8161,   0.5097,   1.0815,   0.6503,   0.2790
197202,   1.3310,   0.8169,   0.5072,   1.0931,   0.6511,   0.2786
197203,   1.3319,   0.8153,   0.5037,   1.0906,   0.6455,   0.2772
197204,   1.3300,   0.8127,   0.5008,   1.0963,   0.6415,   0.2757
197205,   1.3353,   0.8113,   0.4983,   1.0922,   0.6407,   0.2751
197206,   1.3391,   0.8096,   0.4935,   1.0869,   0.6381,   0.2731
197207,   1.2222,   0.7670,   0.4825,   0.9608,   0.6601,   0.3060
197208,   1.2213,   0.7713,   0.4824,   0.9618,   0.6630,   0.3038
197209,   1.2330,   0.7741,   0.4843,   0.9671,   0.6707,   0.3099
197210,   1.2333,   0.7757,   0.4852,   0.9624,   0.6734,   0.3085
197211,   1.2405,   0.7749,   0.4906,   0.9583,   0.6751,   0.3091
197212,   1.2570,   0.7798,   0.4899,   0.9713,   0.6810,   0.3148
197301,   1.2577,   0.7775,   0.4858,   0.9579,   0.6786,   0.3124
197302,   1.2632,   0.7842,   0.4911,   0.9604,   0.6850,   0.3127
197303,   1.2747,   0.7893,   0.4996,   0.9689,   0.6810,   0.3093
197304,   1.2874,   0.7926,   0.5049,   0.9783,   0.6880,   0.3103
197305,   1.2878,   0.8015,   0.5144,   0.9869,   0.6951,   0.3145
197306,   1.2910,   0.8042,   0.5157,   0.9811,   0.6923,   0.3110
197307,   1.1631,   0.8020,   0.4681,   0.9124,   0.6280,   0.2955
197308,   1.1475,   0.7920,   0.4560,   0.9052,   0.6180,   0.2927
197309,   1.1544,   0.7908,   0.4510,   0.9164,   0.6167,   0.2918
197310,   1.1504,   0.7868,   0.4459,   0.9232,   0.6220,   0.3008
197311,   1.1541,   0.7890,   0.4508,   0.9389,   0.6200,   0.2986
197312,   1.1619,   0.8004,   0.4625,   0.9472,   0.6268,   0.2966
197401,   1.1720,   0.7997,   0.4592,   0.9696,   0.6340,   0.3037
197402,   1.1902,   0.8156,   0.4662,   0.9730,   0.6365,   0.3062
197403,   1.1910,   0.8204,   0.4693,   0.9809,   0.6392,   0.3061
197404,   1.1969,   0.8197,   0.4707,   0.9893,   0.6390,   0.3057
197405,   1.2190,   0.8231,   0.4722,   1.0015,   0.6393,   0.3035
197406,   1.2124,   0.8265,   0.4719,   1.0100,   0.6347,   0.2988
197407,   1.9745,   1.4049,   0.9587,   1.2010,   0.7848,   0.4577
197408,   2.0002,   1.4109,   0.9671,   1.2268,   0.8014,   0.4690
197409,   2.0165,   1.4194,   0.9726,   1.2334,   0.8130,   0.4710
197410,   2.0304,   1.4197,   0.9903,   1.2517,   0.8283,   0.4865
197411,   2.0178,   1.4109,   0.9763,   1.2209,   0.8030,   0.4651
197412,   2.0162,   1.4109,   0.9689,   1.2078,   0.7999,   0.4651
197501,   1.9980,   1.4028,   0.9667,   1.2021,   0.8018,   0.4751
197502,   2.0372,   1.4120,   0.9810,   1.2319,   0.8193,   0.4859
197503,   2.0355,   1.4050,   0.9630,   1.2230,   0.8095,   0.4690
197504,   2.0395,   1.4063,   0.9687,   1.2247,   0.8054,   0.4710
197505,   2.0393,   1.3995,   0.9574,   1.2289,   0.8002,   0.4692
197506,   2.0040,   1.3974,   0.9469,   1.2127,   0.7940,   0.4704
197507,   3.1794,   2.0907,   1.5014,   1.7433,   1.1867,   0.7353
197508,   3.2007,   2.0988,   1.5073,   1.7598,   1.2009,   0.7433
197509,   3.1431,   2.0840,   1.5002,   1.7592,   1.2055,   0.7480
197510,   3.1322,   2.0839,   1.5089,   1.7656,   1.2092,   0.7543
197511,   3.1332,   2.0905,   1.5134,   1.7580,   1.1993,   0.7439
197512,   3.1626,   2.1108,   1.5156,   1.7565,   1.2008,   0.7367
197601,   3.1650,   2.1143,   1.5229,   1.7799,   1.2072,   0.7466
197602,   3.2282,   2.1387,   1.5509,   1.8110,   1.2207,   0.7546
197603,   3.2999,   2.1702,   1.5542,   1.8259,   1.2364,   0.7657
197604,   3.2977,   2.1692,   1.5571,   1.8265,   1.2347,   0.7641
197605,   3.2839,   2.1656,   1.5555,   1.8478,   1.2366,   0.7727
197606,   3.2551,   2.1580,   1.5550,   1.8545,   1.2372,   0.7799
197607,   2.2490,   1.5570,   0.9974,   1.4417,   0.9721,   0.6460
197608,   2.2530,   1.5577,   1.0012,   1.4451,   0.9755,   0.6493
197609,   2.2507,   1.5608,   0.9988,   1.4342,   0.9787,   0.6471
197610,   2.2458,   1.5573,   0.9992,   1.4348,   0.9785,   0.6527
197611,   2.2406,   1.5625,   0.9958,   1.4229,   0.9809,   0.6551
197612,   2.2337,   1.5694,   0.9929,   1.4253,   0.9885,   0.6619
197701,   2.2531,   1.5695,   1.0003,   1.4284,   0.9945,   0.6685
197702,   2.2651,   1.5770,   1.0073,   1.4489,   1.0155,   0.6789
197703,   2.2659,   1.5836,   1.0111,   1.4465,   1.0170,   0.6759
197704,   2.2658,   1.5790,   1.0077,   1.4504,   1.0213,   0.6773
197705,   2.2696,   1.5838,   1.0165,   1.4599,   1.0286,   0.6874
197706,   2.2843,   1.5898,   1.0195,   1.4556,   1.0333,   0.6894
197707,   1.6677,   1.2099,   0.8006,   1.1565,   0.8993,   0.5846
197708,   1.6644,   1.2116,   0.7991,   1.1512,   0.9002,   0.5840
197709,   1.6528,   1.2069,   0.7925,   1.1410,   0.8924,   0.5750
197710,   1.6411,   1.2090,   0.7915,   1.1418,   0.8974,   0.5777
197711,   1.6510,   1.2098,   0.7935,   1.1451,   0.8956,   0.5801
197712,   1.6618,   1.2083,   0.7954,   1.1478,   0.8910,   0.5799
197801,   1.6576,   1.2121,   0.7908,   1.1552,   0.8908,   0.5800
197802,   1.6614,   1.2184,   0.7971,   1.1633,   0.8940,   0.5781
197803,   1.6641,   1.2209,   0.7978,   1.1622,   0.8988,   0.5809
197804,   1.6860,   1.2143,   0.8031,   1.1680,   0.8974,   0.5861
197805,   1.6926,   1.2123,   0.7966,   1.1587,   0.8877,   0.5808
197806,   1.6997,   1.2069,   0.7975,   1.1629,   0.8834,   0.5792
197807,   1.6304,   1.1942,   0.7537,   1.3610,   0.9773,   0.7044
197808,   1.6419,   1.1942,   0.7490,   1.3651,   0.9728,   0.7005
197809,   1.6553,   1.1941,   0.7470,   1.3668,   0.9749,   0.6991
197810,   1.6555,   1.1969,   0.7493,   1.3689,   0.9795,   0.7102
197811,   1.6497,   1.2049,   0.7569,   1.3623,   0.9806,   0.7059
197812,   1.6366,   1.1983,   0.7486,   1.3561,   0.9791,   0.7078
197901,   1.6389,   1.1981,   0.7436,   1.3558,   0.9757,   0.6996
197902,   1.6541,   1.2001,   0.7408,   1.3667,   0.9790,   0.7018
197903,   1.6540,   1.1984,   0.7441,   1.3648,   0.9821,   0.7047
197904,   1.6463,   1.1926,   0.7402,   1.3729,   0.9807,   0.7091
197905,   1.6515,   1.1930,   0.7485,   1.3750,   0.9800,   0.7131
197906,   1.6594,   1.1943,   0.7539,   1.3735,   0.9811,   0.7114
197907,   1.5468,   1.2492,   0.7646,   1.5240,   1.1104,   0.7192
197908,   1.5533,   1.2496,   0.7629,   1.5283,   1.1117,   0.7247
197909,   1.5545,   1.2472,   0.7591,   1.5256,   1.1065,   0.7259
197910,   1.5486,   1.2397,   0.7539,   1.5208,   1.1092,   0.7358
197911,   1.5388,   1.2338,   0.7548,   1.5162,   1.1057,   0.7384
197912,   1.5196,   1.2267,   0.7465,   1.5047,   1.1005,   0.7358
198001,   1.4958,   1.2193,   0.7440,   1.5051,   1.0979,   0.7358
198002,   1.4895,   1.2206,   0.7450,   1.5199,   1.1017,   0.7441
198003,   1.4829,   1.2084,   0.7410,   1.5174,   1.1095,   0.7597
198004,   1.5136,   1.2165,   0.7415,   1.5070,   1.1018,   0.7495
198005,   1.5022,   1.2166,   0.7426,   1.5094,   1.1005,   0.7540
198006,   1.5058,   1.2156,   0.7435,   1.5086,   1.1011,   0.7530
198007,   1.3537,   1.1361,   0.6972,   1.5105,   0.9989,   0.7299
198008,   1.3524,   1.1220,   0.6962,   1.5202,   0.9870,   0.7203
198009,   1.3416,   1.1124,   0.6875,   1.5171,   0.9852,   0.7178
198010,   1.3299,   1.1048,   0.6835,   1.5074,   0.9750,   0.7130
198011,   1.3128,   1.0944,   0.6808,   1.4935,   0.9711,   0.7136
198012,   1.2711,   1.0729,   0.6641,   1.4725,   0.9541,   0.7148
198101,   1.2906,   1.0776,   0.6733,   1.4691,   0.9532,   0.7078
198102,   1.3144,   1.0948,   0.6851,   1.4846,   0.9662,   0.7123
198103,   1.3297,   1.0987,   0.6918,   1.4832,   0.9628,   0.7096
198104,   1.3363,   1.1043,   0.6902,   1.4976,   0.9646,   0.7045
198105,   1.3533,   1.1121,   0.6919,   1.4991,   0.9728,   0.7035
198106,   1.3546,   1.1058,   0.6808,   1.5021,   0.9752,   0.6983
198107,   1.1973,   1.1087,   0.5791,   1.5052,   0.9574,   0.5877
198108,   1.1914,   1.1095,   0.5806,   1.5077,   0.9535,   0.5892
198109,   1.2025,   1.1252,   0.5886,   1.5194,   0.9664,   0.5902
198110,   1.2331,   1.1408,   0.5982,   1.5234,   0.9801,   0.5895
198111,   1.2182,   1.1337,   0.5903,   1.5198,   0.9704,   0.5852
198112,   1.2342,   1.1416,   0.5978,   1.5192,   0.9674,   0.5875
198201,   1.2439,   1.1452,   0.6005,   1.5222,   0.9693,   0.5858
198202,   1.2632,   1.1582,   0.6015,   1.5278,   0.9766,   0.5823
198203,   1.2904,   1.1767,   0.6110,   1.5368,   0.9836,   0.5884
198204,   1.3016,   1.1830,   0.6156,   1.5505,   0.9952,   0.5919
198205,   1.3038,   1.1752,   0.6119,   1.5526,   0.9869,   0.5876
198206,   1.3118,   1.1793,   0.6156,   1.5634,   0.9873,   0.5897
198207,   1.2571,   1.0860,   0.6895,   1.5925,   1.0908,   0.7122
198208,   1.2689,   1.0906,   0.6907,   1.5962,   1.0902,   0.7062
198209,   1.2576,   1.0888,   0.6940,   1.5931,   1.0879,   0.7062
198210,   1.2650,   1.0900,   0.7026,   1.5845,   1.0844,   0.7075
198211,   1.2471,   1.0829,   0.6963,   1.5852,   1.0800,   0.7017
198212,   1.2550,   1.0761,   0.6941,   1.5839,   1.0750,   0.6885
198301,   1.2502,   1.0749,   0.6857,   1.6042,   1.0795,   0.6862
198302,   1.2305,   1.0624,   0.6818,   1.6058,   1.0853,   0.6864
198303,   1.2501,   1.0622,   0.6810,   1.6019,   1.0776,   0.6834
198304,   1.2638,   1.0665,   0.6893,   1.6034,   1.0766,   0.6884
198305,   1.2654,   1.0669,   0.6895,   1.6188,   1.0788,   0.6948
198306,   1.2487,   1.0586,   0.6861,   1.6089,   1.0793,   0.6910
198307,   1.0422,   0.9616,   0.6457,   1.2833,   1.0404,   0.6264
198308,   1.0630,   0.9787,   0.6624,   1.2907,   1.0512,   0.6304
198309,   1.0802,   0.9892,   0.6713,   1.2999,   1.0649,   0.6410
198310,   1.1015,   0.9960,   0.6746,   1.2979,   1.0602,   0.6299
198311,   1.1242,   1.0100,   0.6853,   1.3066,   1.0697,   0.6343
198312,   1.1326,   1.0039,   0.6822,   1.2821,   1.0600,   0.6343
198401,   1.1525,   1.0077,   0.6872,   1.2826,   1.0615,   0.6397
198402,   1.1657,   1.0207,   0.7024,   1.2868,   1.0853,   0.6403
198403,   1.1567,   1.0294,   0.7108,   1.2850,   1.1006,   0.6452
198404,   1.1760,   1.0322,   0.7160,   1.2893,   1.0965,   0.6431
198405,   1.1878,   1.0314,   0.7176,   1.2878,   1.1028,   0.6425
198406,   1.1908,   1.0303,   0.7174,   1.2898,   1.0720,   0.6396
198407,   0.7844,   0.7845,   0.5535,   1.0352,   0.9230,   0.6396
198408,   0.7904,   0.7922,   0.5584,   1.0443,   0.9241,   0.6368
198409,   0.7823,   0.7807,   0.5509,   1.0425,   0.9214,   0.6371
198410,   0.7917,   0.7919,   0.5589,   1.0495,   0.9369,   0.6498
198411,   0.7939,   0.7988,   0.5647,   1.0515,   0.9358,   0.6462
198412,   0.8077,   0.8092,   0.5709,   1.0587,   0.9423,   0.6489
198501,   0.8092,   0.8071,   0.5728,   1.0568,   0.9393,   0.6513
198502,   0.7867,   0.7990,   0.5640,   1.0505,   0.9267,   0.6452
198503,   0.7880,   0.7971,   0.5625,   1.0539,   0.9313,   0.6442
198504,   0.7974,   0.8099,   0.5688,   1.0594,   0.9400,   0.6465
198505,   0.8057,   0.8168,   0.5731,   1.0581,   0.9482,   0.6490
198506,   0.8063,   0.8156,   0.5719,   1.0594,   0.9377,   0.6459
198507,   0.9814,   0.8638,   0.6072,   1.2038,   0.9719,   0.6865
198508,   0.9882,   0.8587,   0.6051,   1.2055,   0.9650,   0.6848
198509,   0.9900,   0.8653,   0.6095,   1.2169,   0.9692,   0.6874
198510,   0.9959,   0.8728,   0.6142,   1.2125,   0.9724,   0.6896
198511,   0.9978,   0.8697,   0.6143,   1.2079,   0.9788,   0.6937
198512,   0.9982,   0.8670,   0.6094,   1.2011,   0.9683,   0.6849
198601,   0.9956,   0.8631,   0.6085,   1.2010,   0.9681,   0.6789
198602,   1.0009,   0.8667,   0.6060,   1.2057,   0.9689,   0.6769
198603,   1.0012,   0.8632,   0.6063,   1.2073,   0.9645,   0.6762
198604,   1.0053,   0.8677,   0.6089,   1.2061,   0.9611,   0.6726
198605,   0.9939,   0.8569,   0.6075,   1.2052,   0.9562,   0.6667
198606,   0.9924,   0.8594,   0.6107,   1.2022,   0.9567,   0.6643
