This file was created by CMPT_ME_BEME_OP_INV_RETS using the 201803 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and INV.

The portfolios are constructed at the end of June.  INV is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1,
divided by t-2 total assets.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
201504,      496.70,      840.40,      749.69,    20748.00,    26813.21,    21186.39
201505,      483.89,      823.63,      731.54,    20962.16,    26962.12,    21476.96
201506,      494.45,      839.44,      756.05,    21221.66,    27320.14,    21754.89
201507,      458.37,      693.23,      701.10,    24607.33,    23448.73,    17175.52
201508,      432.34,      675.19,      687.84,    24920.79,    23901.84,    17742.26
201509,      415.24,      641.96,      637.37,    23390.36,    22387.50,    16653.07
201510,      377.69,      618.34,      593.04,    22666.33,    21853.37,    16122.63
201511,      402.93,      657.58,      621.64,    24819.10,    23271.59,    17638.33
201512,      415.12,      685.15,      649.60,    24857.94,    23261.90,    17868.53
201601,      395.92,      650.83,      615.92,    24340.02,    22858.32,    17406.43
201602,      361.89,      603.79,      543.18,    23189.19,    21732.37,    16078.64
201603,      366.96,      609.02,      543.02,    23263.24,    21898.40,    15769.85
201604,      400.83,      653.64,      582.61,    24881.91,    23387.30,    17038.33
201605,      418.29,      665.67,      599.34,    25212.76,    23697.25,    16776.14
201606,      417.52,      678.99,      610.04,    25297.00,    23998.72,    17490.61
201607,      419.98,      650.60,      559.59,    20264.29,    23211.68,    21326.77
201608,      447.53,      683.96,      598.57,    20885.96,    24026.31,    22470.94
201609,      456.87,      694.38,      611.99,    20964.39,    24047.29,    22600.90
201610,      471.98,      703.77,      626.56,    20961.84,    23942.93,    22895.16
201611,      442.85,      674.98,      579.93,    20574.53,    23588.50,    22482.22
201612,      506.98,      762.66,      639.24,    21874.50,    24845.87,    23003.21
201701,      508.10,      789.50,      652.02,    22373.25,    25407.37,    23237.70
201702,      513.36,      780.70,      656.94,    22551.72,    25713.96,    24205.59
201703,      511.49,      788.76,      669.75,    23276.06,    26655.20,    25204.83
201704,      505.54,      790.97,      673.33,    23106.58,    26590.92,    25524.02
201705,      505.23,      805.80,      682.35,    23087.14,    26837.88,    26071.78
201706,      493.59,      784.69,      667.05,    22849.62,    27236.84,    26720.45
201707,      466.75,      757.18,      746.96,    20656.98,    24584.53,    27815.49
201708,      469.10,      761.59,      754.61,    21171.33,    24787.94,    28656.37
201709,      458.29,      750.32,      745.22,    20669.13,    24656.90,    29107.73
201710,      494.07,      803.47,      802.73,    21489.89,    25488.06,    29382.50
201711,      492.02,      807.75,      814.10,    21553.72,    25812.37,    30914.58
201712,      504.28,      835.26,      838.86,    22310.89,    26807.76,    31554.63
201801,      507.84,      830.18,      840.05,    22723.74,    27169.58,    31725.48
201802,      522.55,      846.16,      863.45,    23841.66,    28427.57,    34148.97
201803,      505.35,      811.50,      834.34,    22512.22,    27259.53,    33650.49


  For portfolios formed in June of year t
  Value Weight Average of BE/ME Calculated for June of t to June of t+1 as: 
  Sum[ME(Mth) * BE(Fiscal Year t-1) / ME(Dec t-1)] / Sum[ME(Mth)]
  Where Mth is a month from June of t to June of t+1
  and BE(Fiscal Year t-1) is adjusted for net stock issuance to Dec t-1
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
196307,   1.4015,   0.9718,   0.6874,   0.6445,   0.5544,   0.3943
196308,   1.3945,   0.9720,   0.6886,   0.6449,   0.5535,   0.3935
196309,   1.3971,   0.9752,   0.6872,   0.6497,   0.5536,   0.3937
196310,   1.4122,   0.9728,   0.6924,   0.6516,   0.5546,   0.3911
196311,   1.4190,   0.9750,   0.6950,   0.6513,   0.5544,   0.3845
196312,   1.4131,   0.9778,   0.6996,   0.6465,   0.5525,   0.3867
196401,   1.4202,   0.9720,   0.6978,   0.6441,   0.5508,   0.3888
196402,   1.4196,   0.9687,   0.7015,   0.6444,   0.5505,   0.3851
196403,   1.4242,   0.9719,   0.7029,   0.6441,   0.5530,   0.3850
196404,   1.4228,   0.9786,   0.7172,   0.6515,   0.5549,   0.3851
196405,   1.4286,   0.9738,   0.7186,   0.6470,   0.5584,   0.3877
196406,   1.4220,   0.9754,   0.7220,   0.6489,   0.5599,   0.3863
196407,   1.0300,   1.0765,   0.6950,   0.5434,   0.4937,   0.3894
196408,   1.0340,   1.0769,   0.6957,   0.5433,   0.4924,   0.3919
196409,   1.0335,   1.0654,   0.6983,   0.5457,   0.4919,   0.3955
196410,   1.0251,   1.0696,   0.6998,   0.5446,   0.4933,   0.4011
196411,   1.0290,   1.0807,   0.6995,   0.5446,   0.4938,   0.4043
196412,   1.0330,   1.0836,   0.7019,   0.5403,   0.4927,   0.4045
196501,   1.0310,   1.0802,   0.6960,   0.5365,   0.4897,   0.4040
196502,   1.0280,   1.0765,   0.6945,   0.5380,   0.4893,   0.3977
196503,   1.0287,   1.0742,   0.6944,   0.5410,   0.4902,   0.3921
196504,   1.0230,   1.0766,   0.6965,   0.5454,   0.4897,   0.3942
196505,   1.0285,   1.0753,   0.7028,   0.5481,   0.4882,   0.3922
196506,   1.0280,   1.0808,   0.6980,   0.5440,   0.4890,   0.3907
196507,   1.0192,   0.9602,   0.6670,   0.5445,   0.4733,   0.3000
196508,   1.0209,   0.9672,   0.6704,   0.5480,   0.4739,   0.2999
196509,   1.0198,   0.9650,   0.6639,   0.5480,   0.4731,   0.2991
196510,   1.0202,   0.9589,   0.6648,   0.5453,   0.4719,   0.3005
196511,   1.0186,   0.9586,   0.6658,   0.5509,   0.4715,   0.3011
196512,   1.0111,   0.9680,   0.6736,   0.5520,   0.4729,   0.3007
196601,   1.0145,   0.9706,   0.6780,   0.5542,   0.4730,   0.3025
196602,   1.0176,   0.9761,   0.6810,   0.5617,   0.4744,   0.3056
196603,   1.0178,   0.9759,   0.6765,   0.5648,   0.4761,   0.3040
196604,   1.0126,   0.9681,   0.6732,   0.5623,   0.4755,   0.3012
196605,   1.0103,   0.9770,   0.6657,   0.5635,   0.4744,   0.3012
196606,   1.0167,   0.9773,   0.6617,   0.5607,   0.4741,   0.2984
196607,   0.8950,   0.7192,   0.5128,   0.5894,   0.4148,   0.3455
196608,   0.8942,   0.7200,   0.5156,   0.5884,   0.4147,   0.3472
196609,   0.8970,   0.7248,   0.5154,   0.5865,   0.4155,   0.3490
196610,   0.8941,   0.7269,   0.5178,   0.5835,   0.4172,   0.3508
196611,   0.9008,   0.7276,   0.5242,   0.5822,   0.4210,   0.3525
196612,   0.8989,   0.7232,   0.5125,   0.5823,   0.4154,   0.3416
196701,   0.8936,   0.7194,   0.5070,   0.5825,   0.4162,   0.3446
196702,   0.8987,   0.7115,   0.4999,   0.5916,   0.4158,   0.3485
196703,   0.8956,   0.7198,   0.4966,   0.5905,   0.4117,   0.3450
196704,   0.8912,   0.7074,   0.4969,   0.5914,   0.4124,   0.3463
196705,   0.8896,   0.7039,   0.4974,   0.5919,   0.4086,   0.3426
196706,   0.8925,   0.6967,   0.4994,   0.5916,   0.4087,   0.3454
196707,   1.1025,   0.8603,   0.6651,   0.7361,   0.5202,   0.3344
196708,   1.1082,   0.8642,   0.6734,   0.7361,   0.5192,   0.3368
196709,   1.1073,   0.8638,   0.6741,   0.7384,   0.5190,   0.3365
196710,   1.0991,   0.8608,   0.6772,   0.7370,   0.5173,   0.3343
196711,   1.0891,   0.8511,   0.6777,   0.7333,   0.5179,   0.3253
196712,   1.0808,   0.8460,   0.6774,   0.7335,   0.5159,   0.3240
196801,   1.0817,   0.8423,   0.6747,   0.7328,   0.5183,   0.3268
196802,   1.0818,   0.8504,   0.6859,   0.7370,   0.5243,   0.3309
196803,   1.0892,   0.8579,   0.6834,   0.7351,   0.5235,   0.3292
196804,   1.0932,   0.8612,   0.6814,   0.7334,   0.5217,   0.3233
196805,   1.0900,   0.8579,   0.6783,   0.7409,   0.5187,   0.3213
196806,   1.0897,   0.8498,   0.6783,   0.7484,   0.5154,   0.3201
196807,   0.8039,   0.5932,   0.3434,   0.6342,   0.5180,   0.2703
196808,   0.8168,   0.5995,   0.3473,   0.6353,   0.5256,   0.2738
196809,   0.8156,   0.6030,   0.3488,   0.6369,   0.5270,   0.2747
196810,   0.8147,   0.5987,   0.3488,   0.6420,   0.5276,   0.2795
196811,   0.8180,   0.6017,   0.3508,   0.6414,   0.5301,   0.2845
196812,   0.8170,   0.5993,   0.3481,   0.6455,   0.5292,   0.2813
196901,   0.8093,   0.5939,   0.3491,   0.6465,   0.5309,   0.2827
196902,   0.8078,   0.5967,   0.3491,   0.6500,   0.5315,   0.2851
196903,   0.8116,   0.5984,   0.3523,   0.6455,   0.5295,   0.2836
196904,   0.8146,   0.5976,   0.3525,   0.6453,   0.5288,   0.2821
196905,   0.8127,   0.5946,   0.3523,   0.6432,   0.5281,   0.2785
196906,   0.8108,   0.5925,   0.3507,   0.6433,   0.5283,   0.2786
196907,   0.6155,   0.4878,   0.3224,   0.6109,   0.4477,   0.2563
196908,   0.6234,   0.4891,   0.3213,   0.6126,   0.4432,   0.2538
196909,   0.6199,   0.4851,   0.3205,   0.6102,   0.4405,   0.2498
196910,   0.6212,   0.4839,   0.3143,   0.6075,   0.4343,   0.2497
196911,   0.6172,   0.4822,   0.3101,   0.6055,   0.4306,   0.2492
196912,   0.6162,   0.4798,   0.3089,   0.6053,   0.4272,   0.2468
197001,   0.6172,   0.4764,   0.3070,   0.6018,   0.4231,   0.2441
197002,   0.6179,   0.4775,   0.3105,   0.6077,   0.4213,   0.2442
197003,   0.6225,   0.4800,   0.3118,   0.6070,   0.4257,   0.2474
197004,   0.6252,   0.4829,   0.3192,   0.6082,   0.4296,   0.2478
197005,   0.6355,   0.4933,   0.3299,   0.6107,   0.4300,   0.2513
197006,   0.6382,   0.4928,   0.3326,   0.6135,   0.4366,   0.2504
197007,   1.0460,   0.7605,   0.5000,   0.7652,   0.5406,   0.3371
197008,   1.0386,   0.7577,   0.4953,   0.7600,   0.5500,   0.3403
197009,   1.0379,   0.7542,   0.4960,   0.7596,   0.5514,   0.3387
197010,   1.0360,   0.7466,   0.4872,   0.7643,   0.5429,   0.3327
197011,   1.0441,   0.7496,   0.4857,   0.7589,   0.5382,   0.3310
197012,   1.0450,   0.7470,   0.4866,   0.7553,   0.5399,   0.3299
197101,   1.0462,   0.7505,   0.4876,   0.7608,   0.5423,   0.3352
197102,   1.0419,   0.7506,   0.4975,   0.7592,   0.5466,   0.3350
197103,   1.0372,   0.7482,   0.4953,   0.7593,   0.5420,   0.3333
197104,   1.0256,   0.7430,   0.4928,   0.7592,   0.5355,   0.3294
197105,   1.0343,   0.7400,   0.4968,   0.7599,   0.5363,   0.3308
197106,   1.0302,   0.7321,   0.4910,   0.7567,   0.5332,   0.3277
197107,   1.1609,   0.9264,   0.6208,   0.7872,   0.6320,   0.3385
197108,   1.1520,   0.9238,   0.6196,   0.7755,   0.6317,   0.3382
197109,   1.1720,   0.9298,   0.6178,   0.7865,   0.6277,   0.3386
197110,   1.1657,   0.9184,   0.6129,   0.7789,   0.6241,   0.3350
197111,   1.1583,   0.9162,   0.6109,   0.7768,   0.6234,   0.3347
197112,   1.1520,   0.9154,   0.6076,   0.7716,   0.6196,   0.3333
197201,   1.1573,   0.9203,   0.6045,   0.7835,   0.6189,   0.3325
197202,   1.1447,   0.9300,   0.6033,   0.7965,   0.6183,   0.3307
197203,   1.1447,   0.9251,   0.6014,   0.7940,   0.6097,   0.3277
197204,   1.1419,   0.9282,   0.5970,   0.7900,   0.6053,   0.3249
197205,   1.1452,   0.9264,   0.5962,   0.7956,   0.6045,   0.3237
197206,   1.1455,   0.9223,   0.5920,   0.7943,   0.5984,   0.3201
197207,   1.0949,   0.8165,   0.5770,   0.8755,   0.5584,   0.3290
197208,   1.0965,   0.8205,   0.5808,   0.8753,   0.5552,   0.3265
197209,   1.1033,   0.8259,   0.5815,   0.8818,   0.5648,   0.3315
197210,   1.1030,   0.8242,   0.5831,   0.8853,   0.5645,   0.3305
197211,   1.1028,   0.8247,   0.5855,   0.8857,   0.5648,   0.3317
197212,   1.1126,   0.8278,   0.5896,   0.8979,   0.5739,   0.3376
197301,   1.1112,   0.8263,   0.5849,   0.8944,   0.5680,   0.3324
197302,   1.1135,   0.8294,   0.5936,   0.8992,   0.5709,   0.3303
197303,   1.1270,   0.8343,   0.6044,   0.9059,   0.5667,   0.3261
197304,   1.1338,   0.8415,   0.6085,   0.9193,   0.5713,   0.3274
197305,   1.1397,   0.8462,   0.6193,   0.9183,   0.5778,   0.3335
197306,   1.1370,   0.8496,   0.6246,   0.9219,   0.5720,   0.3283
197307,   1.1293,   0.8734,   0.5493,   0.7856,   0.4927,   0.2947
197308,   1.1292,   0.8668,   0.5322,   0.7828,   0.4884,   0.2914
197309,   1.1338,   0.8706,   0.5271,   0.7887,   0.4881,   0.2924
197310,   1.1333,   0.8651,   0.5233,   0.7957,   0.5023,   0.2988
197311,   1.1437,   0.8636,   0.5283,   0.8030,   0.4976,   0.2997
197312,   1.1507,   0.8719,   0.5429,   0.8187,   0.4977,   0.3005
197401,   1.1582,   0.8750,   0.5384,   0.8371,   0.5114,   0.3051
197402,   1.1741,   0.8808,   0.5477,   0.8392,   0.5142,   0.3119
197403,   1.1842,   0.8856,   0.5499,   0.8414,   0.5192,   0.3148
197404,   1.1915,   0.8842,   0.5517,   0.8351,   0.5164,   0.3120
197405,   1.1955,   0.8886,   0.5529,   0.8417,   0.5109,   0.3059
197406,   1.1823,   0.8877,   0.5516,   0.8265,   0.5049,   0.2950
197407,   1.8874,   1.4702,   1.0697,   1.2069,   0.6726,   0.4222
197408,   1.9077,   1.4809,   1.0775,   1.2203,   0.6872,   0.4370
197409,   1.9058,   1.4891,   1.0840,   1.2266,   0.6956,   0.4330
197410,   1.9080,   1.4878,   1.1033,   1.2345,   0.7165,   0.4506
197411,   1.9096,   1.4713,   1.0874,   1.2115,   0.6940,   0.4333
197412,   1.9144,   1.4679,   1.0823,   1.2020,   0.6950,   0.4338
